tree_cn,plot_cn,block,plot,x_pos,y_pos,tree,position,species,spec_long,spec_short,origin,group,plot_species,sr,fert,mortality_2017,mortality_2018,mortality_2019,beetles,height_2017,height_2018,dia_2017,dia_2018,height,pos,rsheight,height_new
I.4.361.5.4,I.4.361,4,361,5,4,5.4,center,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ACSA_PIPU,2,Control,NA,alive,alive,0,375,550,26,30,5.5,NA,NA,5.5
I.4.361.5.5,I.4.361,4,361,5,5,5.5,center,PIPU,Picea pungens (Engelm.) var. glauca,P. pungens,North American,gymnosperm,ACSA_PIPU,2,Control,NA,alive,alive,0,80,103,19,19.5,1.03,NA,NA,1.03
I.4.361.5.6,I.4.361,4,361,5,6,5.6,center,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ACSA_PIPU,2,Control,NA,alive,alive,0,370,508,31,32.5,5.08,NA,NA,5.08
I.4.361.5.7,I.4.361,4,361,5,7,5.7,edge,PIPU,Picea pungens (Engelm.) var. glauca,P. pungens,North American,gymnosperm,ACSA_PIPU,2,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,E,0.953270091716772,0.953270091716772
I.4.361.6.1,I.4.361,4,361,6,1,6.1,edge,PIPU,Picea pungens (Engelm.) var. glauca,P. pungens,North American,gymnosperm,ACSA_PIPU,2,Control,NA,damaged,dead,0,NA,NA,NA,NA,NA,W,0.963516055977775,0.963516055977775
I.4.361.6.2,I.4.361,4,361,6,2,6.2,center,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ACSA_PIPU,2,Control,NA,alive,alive,0,405,555,38,44.5,5.55,NA,NA,5.55
I.4.361.6.3,I.4.361,4,361,6,3,6.3,center,PIPU,Picea pungens (Engelm.) var. glauca,P. pungens,North American,gymnosperm,ACSA_PIPU,2,Control,NA,damaged,dead,0,95,121,17,19.5,1.21,NA,NA,1.21
I.4.361.6.4,I.4.361,4,361,6,4,6.4,center,PIPU,Picea pungens (Engelm.) var. glauca,P. pungens,North American,gymnosperm,ACSA_PIPU,2,Control,NA,damaged,alive,0,80,94,18,18,0.94,NA,NA,0.94
I.4.361.6.5,I.4.361,4,361,6,5,6.5,center,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ACSA_PIPU,2,Control,NA,alive,alive,0,530,640,38,42,6.4,NA,NA,6.4
I.4.361.6.6,I.4.361,4,361,6,6,6.6,center,PIPU,Picea pungens (Engelm.) var. glauca,P. pungens,North American,gymnosperm,ACSA_PIPU,2,Control,NA,alive,alive,0,85,102,17,20,1.02,NA,NA,1.02
I.4.361.6.7,I.4.361,4,361,6,7,6.7,edge,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ACSA_PIPU,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,4.981539322486,4.981539322486
I.4.361.7.1,I.4.361,4,361,7,1,7.1,edge,PIPU,Picea pungens (Engelm.) var. glauca,P. pungens,North American,gymnosperm,ACSA_PIPU,2,Control,NA,damaged,dead,0,NA,NA,NA,NA,NA,SW,1.04648309860681,1.04648309860681
I.4.361.7.2,I.4.361,4,361,7,2,7.2,edge,PIPU,Picea pungens (Engelm.) var. glauca,P. pungens,North American,gymnosperm,ACSA_PIPU,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,1.57588181603381,1.57588181603381
I.4.361.7.3,I.4.361,4,361,7,3,7.3,edge,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ACSA_PIPU,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,5.60415104680304,5.60415104680304
I.4.361.7.4,I.4.361,4,361,7,4,7.4,edge,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ACSA_PIPU,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,5.60415104680304,5.60415104680304
I.4.361.7.5,I.4.361,4,361,7,5,7.5,edge,PIPU,Picea pungens (Engelm.) var. glauca,P. pungens,North American,gymnosperm,ACSA_PIPU,2,Control,NA,damaged,alive,0,NA,NA,NA,NA,NA,S,1.57588181603381,1.57588181603381
I.4.361.7.6,I.4.361,4,361,7,6,7.6,edge,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ACSA_PIPU,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,5.60415104680304,5.60415104680304
I.4.361.7.7,I.4.361,4,361,7,7,7.7,edge,PIPU,Picea pungens (Engelm.) var. glauca,P. pungens,North American,gymnosperm,ACSA_PIPU,2,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,SE,1.79628163918681,1.79628163918681
I.4.362.1.1,I.4.362,4,362,1,1,1.1,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,NA,NA,NA,NA,NA,NW,1.47756208877164,1.47756208877164
I.4.362.1.2,I.4.362,4,362,1,2,1.2,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,NA,NA,NA,NA,NA,N,5.75289899089164,5.75289899089164
I.4.362.1.3,I.4.362,4,362,1,3,1.3,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,NA,NA,NA,NA,NA,N,0.927898990891637,0.927898990891637
I.4.362.1.4,I.4.362,4,362,1,4,1.4,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,NA,NA,NA,NA,NA,N,5.75289899089164,5.75289899089164
I.4.362.1.5,I.4.362,4,362,1,5,1.5,edge,QURO,Quercus robur L.,Q. robur,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,NA,NA,NA,NA,NA,N,1.57908946708211,1.57908946708211
I.4.362.1.6,I.4.362,4,362,1,6,1.6,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,NA,NA,NA,NA,NA,N,0.927898990891637,0.927898990891637
I.4.362.1.7,I.4.362,4,362,1,7,1.7,edge,QURO,Quercus robur L.,Q. robur,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,NA,NA,NA,NA,NA,NE,0.156850301999114,0.156850301999114
I.4.362.2.1,I.4.362,4,362,2,1,2.1,edge,PIAB,Picea abies L.,P. abies,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,NA,NA,NA,NA,NA,W,1.85463299694028,1.85463299694028
I.4.362.2.2,I.4.362,4,362,2,2,2.2,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,dead,dead,dead,0,NA,124,NA,20,1.24,NA,NA,1.24
I.4.362.2.3,I.4.362,4,362,2,3,2.3,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,dead,dead,dead,0,NA,125,NA,20,1.25,NA,NA,1.25
I.4.362.2.4,I.4.362,4,362,2,4,2.4,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,dead,dead,dead,0,NA,98,NA,16.5,0.98,NA,NA,0.98
I.4.362.2.5,I.4.362,4,362,2,5,2.5,center,PIAB,Picea abies L.,P. abies,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,90,114,21,20,1.14,NA,NA,1.14
I.4.362.2.6,I.4.362,4,362,2,6,2.6,center,QURO,Quercus robur L.,Q. robur,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,55,224,26,25.5,2.24,NA,NA,2.24
I.4.362.2.7,I.4.362,4,362,2,7,2.7,edge,QURO,Quercus robur L.,Q. robur,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,NA,NA,NA,NA,NA,E,1.13765157722413,1.13765157722413
I.4.362.3.1,I.4.362,4,362,3,1,3.1,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,NA,NA,NA,NA,NA,W,6.25796633027362,6.25796633027362
I.4.362.3.2,I.4.362,4,362,3,2,3.2,center,QURO,Quercus robur L.,Q. robur,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,135,166,12,14.5,1.66,NA,NA,1.66
I.4.362.3.3,I.4.362,4,362,3,3,3.3,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,560,610,71,82,6.1,NA,NA,6.1
I.4.362.3.4,I.4.362,4,362,3,4,3.4,center,PIAB,Picea abies L.,P. abies,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,130,162,20,21.5,1.62,NA,NA,1.62
I.4.362.3.5,I.4.362,4,362,3,5,3.5,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,155,181,24,21.5,1.81,NA,NA,1.81
I.4.362.3.6,I.4.362,4,362,3,6,3.6,center,PIAB,Picea abies L.,P. abies,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,dead,0,130,162,24,26.5,1.62,NA,NA,1.62
I.4.362.3.7,I.4.362,4,362,3,7,3.7,edge,QURO,Quercus robur L.,Q. robur,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,NA,NA,NA,NA,NA,E,1.13765157722413,1.13765157722413
I.4.362.4.1,I.4.362,4,362,4,1,4.1,edge,PIAB,Picea abies L.,P. abies,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,NA,NA,NA,NA,NA,W,1.85463299694028,1.85463299694028
I.4.362.4.2,I.4.362,4,362,4,2,4.2,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,80,80,16,16.5,0.8,NA,NA,0.8
I.4.362.4.3,I.4.362,4,362,4,3,4.3,center,QURO,Quercus robur L.,Q. robur,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,110,110,11,10.5,1.1,NA,NA,1.1
I.4.362.4.4,I.4.362,4,362,4,4,4.4,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,530,585,67,65,5.85,NA,NA,5.85
I.4.362.4.5,I.4.362,4,362,4,5,4.5,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,550,620,90,95,6.2,NA,NA,6.2
I.4.362.4.6,I.4.362,4,362,4,6,4.6,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,550,595,74,75,5.95,NA,NA,5.95
I.4.362.4.7,I.4.362,4,362,4,7,4.7,edge,QURO,Quercus robur L.,Q. robur,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,NA,NA,NA,NA,NA,E,1.13765157722413,1.13765157722413
I.4.362.5.1,I.4.362,4,362,5,1,5.1,edge,QURO,Quercus robur L.,Q. robur,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,NA,NA,NA,NA,NA,W,2.08415680646409,2.08415680646409
I.4.362.5.2,I.4.362,4,362,5,2,5.2,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,530,600,76,86,6,NA,NA,6
I.4.362.5.3,I.4.362,4,362,5,3,5.3,center,QURO,Quercus robur L.,Q. robur,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,170,192,12,13.5,1.92,NA,NA,1.92
I.4.362.5.4,I.4.362,4,362,5,4,5.4,center,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,115,125,28,27.5,1.25,NA,NA,1.25
I.4.362.5.5,I.4.362,4,362,5,5,5.5,center,PIAB,Picea abies L.,P. abies,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,130,149,22,23.5,1.49,NA,NA,1.49
I.4.362.5.6,I.4.362,4,362,5,6,5.6,center,PIAB,Picea abies L.,P. abies,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,175,222,30,33,2.22,NA,NA,2.22
I.4.362.5.7,I.4.362,4,362,5,7,5.7,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,NA,NA,NA,NA,NA,E,0.486461101033657,0.486461101033657
I.4.362.6.1,I.4.362,4,362,6,1,6.1,edge,PIAB,Picea abies L.,P. abies,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,NA,NA,NA,NA,NA,W,1.85463299694028,1.85463299694028
I.4.362.6.2,I.4.362,4,362,6,2,6.2,center,QURO,Quercus robur L.,Q. robur,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,265,276,18,19.5,2.76,NA,NA,2.76
I.4.362.6.3,I.4.362,4,362,6,3,6.3,center,QURO,Quercus robur L.,Q. robur,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,165,177,14,20,1.77,NA,NA,1.77
I.4.362.6.4,I.4.362,4,362,6,4,6.4,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,580,618,58,62.5,6.18,NA,NA,6.18
I.4.362.6.5,I.4.362,4,362,6,5,6.5,center,PIAB,Picea abies L.,P. abies,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,145,177,22,24,1.77,NA,NA,1.77
I.4.362.6.6,I.4.362,4,362,6,6,6.6,center,QURO,Quercus robur L.,Q. robur,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,dead,0,130,166,11,11.5,1.66,NA,NA,1.66
I.4.362.6.7,I.4.362,4,362,6,7,6.7,edge,PIAB,Picea abies L.,P. abies,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,NA,NA,NA,NA,NA,E,0.908127767700324,0.908127767700324
I.4.362.7.1,I.4.362,4,362,7,1,7.1,edge,PIAB,Picea abies L.,P. abies,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,dead,0,NA,NA,NA,NA,NA,SW,0.955212804991293,0.955212804991293
I.4.362.7.2,I.4.362,4,362,7,2,7.2,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,NA,NA,NA,NA,NA,S,5.95235193960262,5.95235193960262
I.4.362.7.3,I.4.362,4,362,7,3,7.3,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,damaged,alive,0,NA,NA,NA,NA,NA,S,1.12735193960262,1.12735193960262
I.4.362.7.4,I.4.362,4,362,7,4,7.4,edge,PIAB,Picea abies L.,P. abies,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,NA,NA,NA,NA,NA,S,1.54901860626929,1.54901860626929
I.4.362.7.5,I.4.362,4,362,7,5,7.5,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,NA,NA,NA,NA,NA,S,5.95235193960262,5.95235193960262
I.4.362.7.6,I.4.362,4,362,7,6,7.6,edge,PISY,Pinus sylvestris L.,P. sylvestris,European,gymnosperm,BEPE_QURO_PIAB_PISY,4,N,NA,dead,dead,0,NA,NA,NA,NA,NA,S,1.12735193960262,1.12735193960262
I.4.362.7.7,I.4.362,4,362,7,7,7.7,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,BEPE_QURO_PIAB_PISY,4,N,NA,alive,alive,0,NA,NA,NA,NA,NA,SE,5.82636797356461,5.82636797356461
I.4.363.1.1,I.4.363,4,363,1,1,1.1,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ANGIO_6,6,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,NW,3.00007143190401,3.00007143190401
I.4.363.1.2,I.4.363,4,363,1,2,1.2,edge,QURO,Quercus robur L.,Q. robur,European,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,1.82261917037,1.82261917037
I.4.363.1.3,I.4.363,4,363,1,3,1.3,edge,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,5.87261917037,5.87261917037
I.4.363.1.4,I.4.363,4,363,1,4,1.4,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,3.49261917037,3.49261917037
I.4.363.1.5,I.4.363,4,363,1,5,1.5,edge,QURU,Quercus rubra L.,Q. rubra,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,2.78111917037,2.78111917037
I.4.363.1.6,I.4.363,4,363,1,6,1.6,edge,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,N,4.09761917037,4.09761917037
I.4.363.1.7,I.4.363,4,363,1,7,1.7,edge,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,ANGIO_6,6,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,NE,4.88730476679797,4.88730476679797
I.4.363.2.1,I.4.363,4,363,2,1,2.1,edge,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,3.92510093565901,3.92510093565901
I.4.363.2.2,I.4.363,4,363,2,2,2.2,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ANGIO_6,6,Control,NA,dead,dead,0,220,212,13,11,2.12,NA,NA,2.12
I.4.363.2.3,I.4.363,4,363,2,3,2.3,center,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,365,490,31,32,4.9,NA,NA,4.9
I.4.363.2.4,I.4.363,4,363,2,4,2.4,center,QURO,Quercus robur L.,Q. robur,European,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,120,120,10,9,1.2,NA,NA,1.2
I.4.363.2.5,I.4.363,4,363,2,5,2.5,center,QURU,Quercus rubra L.,Q. rubra,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,280,276,22,24,2.76,NA,NA,2.76
I.4.363.2.6,I.4.363,4,363,2,6,2.6,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,160,182,12,11,1.82,NA,NA,1.82
I.4.363.2.7,I.4.363,4,363,2,7,2.7,edge,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,3.20225747266696,3.20225747266696
I.4.363.3.1,I.4.363,4,363,3,1,3.1,edge,QURU,Quercus rubra L.,Q. rubra,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,2.60860093565901,2.60860093565901
I.4.363.3.2,I.4.363,4,363,3,2,3.2,center,QURO,Quercus robur L.,Q. robur,European,angiosperm,ANGIO_6,6,Control,dead,dead,dead,0,NA,258,NA,24,2.58,NA,NA,2.58
I.4.363.3.3,I.4.363,4,363,3,3,3.3,center,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,ANGIO_6,6,Control,NA,dead,dead,0,505,575,50,55,5.75,NA,NA,5.75
I.4.363.3.4,I.4.363,4,363,3,4,3.4,center,QURU,Quercus rubra L.,Q. rubra,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,312,405,28,29.5,4.05,NA,NA,4.05
I.4.363.3.5,I.4.363,4,363,3,5,3.5,center,QURO,Quercus robur L.,Q. robur,European,angiosperm,ANGIO_6,6,Control,NA,dead,dead,0,120,59,9,7,0.59,NA,NA,0.59
I.4.363.3.6,I.4.363,4,363,3,6,3.6,center,QURO,Quercus robur L.,Q. robur,European,angiosperm,ANGIO_6,6,Control,NA,dead,dead,0,120,118,9,8,1.18,NA,NA,1.18
I.4.363.3.7,I.4.363,4,363,3,7,3.7,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,3.05725747266696,3.05725747266696
I.4.363.4.1,I.4.363,4,363,4,1,4.1,edge,QURO,Quercus robur L.,Q. robur,European,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,1.65010093565901,1.65010093565901
I.4.363.4.2,I.4.363,4,363,4,2,4.2,center,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,ANGIO_6,6,Control,NA,dead,dead,0,517,610,59,67.5,6.1,NA,NA,6.1
I.4.363.4.3,I.4.363,4,363,4,3,4.3,center,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,254,274,16,17,2.74,NA,NA,2.74
I.4.363.4.4,I.4.363,4,363,4,4,4.4,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ANGIO_6,6,Control,NA,dead,dead,0,585,610,60,60,6.1,NA,NA,6.1
I.4.363.4.5,I.4.363,4,363,4,5,4.5,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,272,335,17,17.5,3.35,NA,NA,3.35
I.4.363.4.6,I.4.363,4,363,4,6,4.6,center,QURU,Quercus rubra L.,Q. rubra,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,145,176,12,12,1.76,NA,NA,1.76
I.4.363.4.7,I.4.363,4,363,4,7,4.7,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ANGIO_6,6,Control,NA,alive,dead,0,NA,NA,NA,NA,NA,E,2.59725747266696,2.59725747266696
I.4.363.5.1,I.4.363,4,363,5,1,5.1,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,3.78010093565901,3.78010093565901
I.4.363.5.2,I.4.363,4,363,5,2,5.2,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ANGIO_6,6,Control,NA,dead,dead,0,205,NA,11,NA,2.05,NA,NA,0
I.4.363.5.3,I.4.363,4,363,5,3,5.3,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,360,470,26,32,4.7,NA,NA,4.7
I.4.363.5.4,I.4.363,4,363,5,4,5.4,center,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,355,430,22,21.5,4.3,NA,NA,4.3
I.4.363.5.5,I.4.363,4,363,5,5,5.5,center,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,ANGIO_6,6,Control,NA,alive,dead,0,510,420,49,55,4.2,NA,NA,4.2
I.4.363.5.6,I.4.363,4,363,5,6,5.6,center,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ANGIO_6,6,Control,NA,alive,dead,0,300,271,20,20,2.71,NA,NA,2.71
I.4.363.5.7,I.4.363,4,363,5,7,5.7,edge,QURO,Quercus robur L.,Q. robur,European,angiosperm,ANGIO_6,6,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,E,0.927257472666963,0.927257472666963
I.4.363.6.1,I.4.363,4,363,6,1,6.1,edge,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,W,5.70010093565901,5.70010093565901
I.4.363.6.2,I.4.363,4,363,6,2,6.2,center,QURU,Quercus rubra L.,Q. rubra,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,105,113,9,8,1.13,NA,NA,1.13
I.4.363.6.3,I.4.363,4,363,6,3,6.3,center,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ANGIO_6,6,Control,NA,dead,dead,0,200,196,14,13,1.96,NA,NA,1.96
I.4.363.6.4,I.4.363,4,363,6,4,6.4,center,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,340,420,19,20,4.2,NA,NA,4.2
I.4.363.6.5,I.4.363,4,363,6,5,6.5,center,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,ANGIO_6,6,Control,NA,alive,dead,0,486,570,59,66,5.7,NA,NA,5.7
I.4.363.6.6,I.4.363,4,363,6,6,6.6,center,QURU,Quercus rubra L.,Q. rubra,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,175,203,12,13,2.03,NA,NA,2.03
I.4.363.6.7,I.4.363,4,363,6,7,6.7,edge,QURU,Quercus rubra L.,Q. rubra,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,E,1.88575747266696,1.88575747266696
I.4.363.7.1,I.4.363,4,363,7,1,7.1,edge,BEPA,Betula papyrifera Marsh.,B. papyrifera,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,SW,5.8429978419,5.8429978419
I.4.363.7.2,I.4.363,4,363,7,2,7.2,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,3.42241752146301,3.42241752146301
I.4.363.7.3,I.4.363,4,363,7,3,7.3,edge,QURO,Quercus robur L.,Q. robur,European,angiosperm,ANGIO_6,6,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,S,1.29241752146301,1.29241752146301
I.4.363.7.4,I.4.363,4,363,7,4,7.4,edge,QURU,Quercus rubra L.,Q. rubra,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,2.25091752146301,2.25091752146301
I.4.363.7.5,I.4.363,4,363,7,5,7.5,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,3.42241752146301,3.42241752146301
I.4.363.7.6,I.4.363,4,363,7,6,7.6,edge,ACSA,Acer saccharum Marsh.,A. saccharum,North American,angiosperm,ANGIO_6,6,Control,NA,alive,alive,0,NA,NA,NA,NA,NA,S,3.56741752146301,3.56741752146301
I.4.363.7.7,I.4.363,4,363,7,7,7.7,edge,BEPE,Betula pendula Roth.,B. pendula,European,angiosperm,ANGIO_6,6,Control,NA,dead,dead,0,NA,NA,NA,NA,NA,SE,3.05245130156799,3.05245130156799
I.4.364.1.1,I.4.364,4,364,1,1,1.1,edge,ACPL,Acer platanoides L.,A. platanoides,European,angiosperm,ACPL,1,P,NA,alive,alive,0,NA,NA,NA,NA,NA,NW,5.21904379948702,5.21904379948702
